"","survey","year","species","type","inpN","lenbin","value","obs"
"6567",2,34,"North_atl_cod",0,1000,2,0.0313662732546509,388
"6568",2,34,"North_atl_cod",0,1000,3,0.829415883176635,7
"6569",2,34,"North_atl_cod",0,1000,4,0.135197039407882,0
"6570",2,34,"North_atl_cod",0,1000,5,0.00402080416083217,0
"6571",2,35,"North_atl_cod",0,1000,1,1e-06,561
"6572",2,35,"North_atl_cod",0,1000,2,0.0610828273937527,418
"6573",2,35,"North_atl_cod",0,1000,3,0.821812580641935,21
"6574",2,35,"North_atl_cod",0,1000,4,0.113313795897138,0
"6575",2,35,"North_atl_cod",0,1000,5,0.00379079606717411,0
"6576",2,36,"North_atl_cod",0,1000,1,1e-06,534
"6577",2,36,"North_atl_cod",0,1000,2,0.0240957829879171,453
"6578",2,36,"North_atl_cod",0,1000,3,0.839931583580059,13
"6579",2,36,"North_atl_cod",0,1000,4,0.131931663599264,0
"6580",2,36,"North_atl_cod",0,1000,5,0.00404096983275986,0
"6581",2,37,"North_atl_cod",0,1000,1,1e-06,572
"6582",2,37,"North_atl_cod",0,1000,2,0.0220548520674548,422
"6583",2,37,"North_atl_cod",0,1000,3,0.834383564384165,6
"6584",2,37,"North_atl_cod",0,1000,4,0.139690731961031,0
"6585",2,37,"North_atl_cod",0,1000,5,0.00387085158734922,0
"6586",2,38,"North_atl_cod",0,1000,1,1e-06,555
"6587",2,38,"North_atl_cod",0,1000,2,0.0417879397085446,444
"6588",2,38,"North_atl_cod",0,1000,3,0.827297186465428,1
"6589",2,38,"North_atl_cod",0,1000,4,0.126944119382683,0
"6590",2,38,"North_atl_cod",0,1000,5,0.00397075444334424,0
"6591",2,39,"North_atl_cod",0,1000,1,1e-06,590
"6592",2,39,"North_atl_cod",0,1000,2,0.0199145803534813,410
"6593",2,39,"North_atl_cod",0,1000,3,0.835742220710763,0
"6594",2,39,"North_atl_cod",0,1000,4,0.139862168298709,0
"6595",2,39,"North_atl_cod",0,1000,5,0.00448103063704652,0
"6596",2,40,"North_atl_cod",0,1000,1,1e-06,583
"6597",2,40,"North_atl_cod",0,1000,2,0.0175836925754408,414
"6598",2,40,"North_atl_cod",0,1000,3,0.824703187669411,3
"6599",2,40,"North_atl_cod",0,1000,4,0.153092149351364,0
"6600",2,40,"North_atl_cod",0,1000,5,0.00462097040378479,0
"6601",2,41,"North_atl_cod",0,1000,1,1e-06,560
"6602",2,41,"North_atl_cod",0,1000,2,0.0153218386206345,434
"6603",2,41,"North_atl_cod",0,1000,3,0.809667160059207,6
"6604",2,41,"North_atl_cod",0,1000,4,0.168010161219346,0
"6605",2,41,"North_atl_cod",0,1000,5,0.0070008401008121,0
"6606",2,42,"North_atl_cod",0,1000,1,1e-06,579
"6607",2,42,"North_atl_cod",0,1000,2,0.0238440534890931,413
"6608",2,42,"North_atl_cod",0,1000,3,0.809067541482052,8
"6609",2,42,"North_atl_cod",0,1000,4,0.158316913875359,0
"6610",2,42,"North_atl_cod",0,1000,5,0.00877149115349609,0
"6611",2,43,"North_atl_cod",0,1000,1,1e-06,586
"6612",2,43,"North_atl_cod",0,1000,2,0.0396955573780329,414
"6613",2,43,"North_atl_cod",0,1000,3,0.809613345868422,0
"6614",2,43,"North_atl_cod",0,1000,4,0.141679835176925,0
"6615",2,43,"North_atl_cod",0,1000,5,0.00901126157662073,0
"6616",2,44,"North_atl_cod",0,1000,1,1e-06,593
"6617",2,44,"North_atl_cod",0,1000,2,0.0556177864901086,407
"6618",2,44,"North_atl_cod",0,1000,3,0.805932830596284,0
"6619",2,44,"North_atl_cod",0,1000,4,0.129818174544436,0
"6620",2,44,"North_atl_cod",0,1000,5,0.00863120836917168,0
"6621",2,45,"North_atl_cod",0,1000,1,1e-06,546
"6622",2,45,"North_atl_cod",0,1000,2,0.0554505356017643,451
"6623",2,45,"North_atl_cod",0,1000,3,0.805423030375771,3
"6624",2,45,"North_atl_cod",0,1000,4,0.130594813014473,0
"6625",2,45,"North_atl_cod",0,1000,5,0.00853162100799152,0
"6626",2,46,"North_atl_cod",0,1000,1,1e-06,570
"6627",2,46,"North_atl_cod",0,1000,2,0.0355449762966815,413
"6628",2,46,"North_atl_cod",0,1000,3,0.813733922749185,17
"6629",2,46,"North_atl_cod",0,1000,4,0.142059888384374,0
"6630",2,46,"North_atl_cod",0,1000,5,0.00866121256975977,0
"6631",2,47,"North_atl_cod",0,1000,1,1e-06,587
"6632",2,47,"North_atl_cod",0,1000,2,0.035885741718675,396
"6633",2,47,"North_atl_cod",0,1000,3,0.807879260681709,17
"6634",2,47,"North_atl_cod",0,1000,4,0.147613618178909,0
"6635",2,47,"North_atl_cod",0,1000,5,0.00862137942070731,0
"6636",2,48,"North_atl_cod",0,1000,1,1e-06,574
"6637",2,48,"North_atl_cod",0,1000,2,0.0154732493823703,406
"6638",2,48,"North_atl_cod",0,1000,3,0.80080816971564,20
"6639",2,48,"North_atl_cod",0,1000,4,0.17392652457016,0
"6640",2,48,"North_atl_cod",0,1000,5,0.00979205633182968,0
"6641",2,49,"North_atl_cod",0,1000,1,1e-06,542
"6642",2,49,"North_atl_cod",0,1000,2,0.0267861608169879,453
"6643",2,49,"North_atl_cod",0,1000,3,0.803744861318103,5
"6644",2,49,"North_atl_cod",0,1000,4,0.159586704942137,0
"6645",2,49,"North_atl_cod",0,1000,5,0.00988227292277224,0
"6646",2,50,"North_atl_cod",0,1000,1,1e-06,575
"6647",2,50,"North_atl_cod",0,1000,2,0.0555216595485052,423
"6648",2,50,"North_atl_cod",0,1000,3,0.7986077076186,2
"6649",2,50,"North_atl_cod",0,1000,4,0.136448654217386,0
"6650",2,50,"North_atl_cod",0,1000,5,0.00942197861550926,0
"6651",2,51,"North_atl_cod",0,1000,1,1e-06,554
"6652",2,51,"North_atl_cod",0,1000,2,0.0413090879993599,441
"6653",2,51,"North_atl_cod",0,1000,3,0.811998639700734,5
"6654",2,51,"North_atl_cod",0,1000,4,0.137110164236132,0
"6655",2,51,"North_atl_cod",0,1000,5,0.00958210806377403,0
"6656",2,52,"North_atl_cod",0,1000,1,1e-06,537
"6657",2,52,"North_atl_cod",0,1000,2,0.0167755359268559,454
"6658",2,52,"North_atl_cod",0,1000,3,0.807026318685166,9
"6659",2,52,"North_atl_cod",0,1000,4,0.166054798083368,0
"6660",2,52,"North_atl_cod",0,1000,5,0.0101433473046105,0
"6661",2,53,"North_atl_cod",0,1000,1,1e-06,445
"6662",2,53,"North_atl_cod",0,1000,2,0.0239054982646009,459
"6663",2,53,"North_atl_cod",0,1000,3,0.807175650399592,90
"6664",2,53,"North_atl_cod",0,1000,4,0.159036578413035,6
"6665",2,53,"North_atl_cod",0,1000,5,0.00988227292277224,0
"6666",2,54,"North_atl_cod",0,1000,1,1e-06,280
"6667",2,54,"North_atl_cod",0,1000,2,0.0328311625952824,386
"6668",2,54,"North_atl_cod",0,1000,3,0.807424524338275,258
"6669",2,54,"North_atl_cod",0,1000,4,0.14960086429386,76
"6670",2,54,"North_atl_cod",0,1000,5,0.0101434487725827,0
"6671",2,55,"North_atl_cod",0,1000,1,1e-06,545
"6672",2,55,"North_atl_cod",0,1000,2,0.0384807746168927,447
"6673",2,55,"North_atl_cod",0,1000,3,0.806155723602609,8
"6674",2,55,"North_atl_cod",0,1000,4,0.145470731804905,0
"6675",2,55,"North_atl_cod",0,1000,5,0.00989276997559317,0
"6676",2,56,"North_atl_cod",0,1000,1,1e-06,557
"6677",2,56,"North_atl_cod",0,1000,2,0.0383003410920949,431
"6678",2,56,"North_atl_cod",0,1000,3,0.809598591619737,12
"6679",2,56,"North_atl_cod",0,1000,4,0.142658517799806,0
"6680",2,56,"North_atl_cod",0,1000,5,0.00944254948836186,0
"6681",2,57,"North_atl_cod",0,1000,1,1e-06,554
"6682",2,57,"North_atl_cod",0,1000,2,0.0423265073378618,440
"6683",2,57,"North_atl_cod",0,1000,3,0.808025129800622,6
"6684",2,57,"North_atl_cod",0,1000,4,0.14038475005252,0
"6685",2,57,"North_atl_cod",0,1000,5,0.00926361280899551,0
"6686",2,58,"North_atl_cod",0,1000,1,1e-06,582
"6687",2,58,"North_atl_cod",0,1000,2,0.0528742760545347,416
"6688",2,58,"North_atl_cod",0,1000,3,0.804857311474098,2
"6689",2,58,"North_atl_cod",0,1000,4,0.133125944004881,0
"6690",2,58,"North_atl_cod",0,1000,5,0.00914246846648595,0
"6691",2,59,"North_atl_cod",0,1000,1,1e-06,558
"6692",2,59,"North_atl_cod",0,1000,2,0.0450303569821059,441
"6693",2,59,"North_atl_cod",0,1000,3,0.808515958670494,1
"6694",2,59,"North_atl_cod",0,1000,4,0.137301579363254,0
"6695",2,59,"North_atl_cod",0,1000,5,0.00915210498414635,0
"6696",2,60,"North_atl_cod",0,1000,1,1e-06,559
"6697",2,60,"North_atl_cod",0,1000,2,0.0397547092424197,437
"6698",2,60,"North_atl_cod",0,1000,3,0.810249792423197,3
"6699",2,60,"North_atl_cod",0,1000,4,0.140972159699089,1
"6700",2,60,"North_atl_cod",0,1000,5,0.00902333863529506,0
"6701",2,61,"North_atl_cod",0,1000,1,1e-06,567
"6702",2,61,"North_atl_cod",0,1000,2,0.0557750592660018,413
"6703",2,61,"North_atl_cod",0,1000,3,0.799775939503666,20
"6704",2,61,"North_atl_cod",0,1000,4,0.135436567873326,0
"6705",2,61,"North_atl_cod",0,1000,5,0.00901243335700639,0
"6706",2,62,"North_atl_cod",0,1000,1,1e-06,569
"6707",2,62,"North_atl_cod",0,1000,2,0.0298007282621744,431
"6708",2,62,"North_atl_cod",0,1000,3,0.811952302829018,0
"6709",2,62,"North_atl_cod",0,1000,4,0.148563482853827,0
"6710",2,62,"North_atl_cod",0,1000,5,0.00968348605497979,0
"6711",2,63,"North_atl_cod",0,1000,1,1e-06,593
"6712",2,63,"North_atl_cod",0,1000,2,0.0350143558859132,407
"6713",2,63,"North_atl_cod",0,1000,3,0.811102552046339,0
"6714",2,63,"North_atl_cod",0,1000,4,0.144989445672726,0
"6715",2,63,"North_atl_cod",0,1000,5,0.00889364639502196,0
"6716",2,64,"North_atl_cod",0,1000,1,1e-06,596
"6717",2,64,"North_atl_cod",0,1000,2,0.0480829824052494,404
"6718",2,64,"North_atl_cod",0,1000,3,0.807027897532334,0
"6719",2,64,"North_atl_cod",0,1000,4,0.135986716413432,0
"6720",2,64,"North_atl_cod",0,1000,5,0.00890240364898523,0
"6721",2,65,"North_atl_cod",0,1000,1,1e-06,594
"6722",2,65,"North_atl_cod",0,1000,2,0.0288795302449808,406
"6723",2,65,"North_atl_cod",0,1000,3,0.813198355457301,0
"6724",2,65,"North_atl_cod",0,1000,4,0.148559024478078,0
"6725",2,65,"North_atl_cod",0,1000,5,0.00936308981964048,0
"6726",2,66,"North_atl_cod",0,1000,1,1e-06,589
"6727",2,66,"North_atl_cod",0,1000,2,0.0500220052812675,411
"6728",2,66,"North_atl_cod",0,1000,3,0.806583580059214,0
"6729",2,66,"North_atl_cod",0,1000,4,0.135702568616468,0
"6730",2,66,"North_atl_cod",0,1000,5,0.00769184604305033,0
"6731",2,67,"North_atl_cod",0,1000,1,1e-06,580
"6732",2,67,"North_atl_cod",0,1000,2,0.0452790558111622,420
"6733",2,67,"North_atl_cod",0,1000,3,0.815253050610122,0
"6734",2,67,"North_atl_cod",0,1000,4,0.131936387277455,0
"6735",2,67,"North_atl_cod",0,1000,5,0.00753150630126025,0
"6736",2,68,"North_atl_cod",0,1000,1,1e-06,561
"6737",2,68,"North_atl_cod",0,1000,2,0.0176849517865002,439
"6738",2,68,"North_atl_cod",0,1000,3,0.815248269515464,0
"6739",2,68,"North_atl_cod",0,1000,4,0.159104549273797,0
"6740",2,68,"North_atl_cod",0,1000,5,0.00796222942423879,0
"6741",2,69,"North_atl_cod",0,1000,1,1e-06,560
"6742",2,69,"North_atl_cod",0,1000,2,0.0142146908479798,440
"6743",2,69,"North_atl_cod",0,1000,3,0.803115027959227,0
"6744",2,69,"North_atl_cod",0,1000,4,0.174307521482089,0
"6745",2,69,"North_atl_cod",0,1000,5,0.00836275971070453,0
"6746",2,70,"North_atl_cod",0,1000,1,1e-06,609
"6747",2,70,"North_atl_cod",0,1000,2,0.0399119735920776,391
"6748",2,70,"North_atl_cod",0,1000,3,0.809902970891267,0
"6749",2,70,"North_atl_cod",0,1000,4,0.14258277483245,0
"6750",2,70,"North_atl_cod",0,1000,5,0.00760228068420526,0
"6751",2,71,"North_atl_cod",0,1000,1,1e-06,580
"6752",2,71,"North_atl_cod",0,1000,2,0.0473494698939788,420
"6753",2,71,"North_atl_cod",0,1000,3,0.814662932586517,0
"6754",2,71,"North_atl_cod",0,1000,4,0.130486097219444,0
"6755",2,71,"North_atl_cod",0,1000,5,0.00750150030006001,0
"6756",2,72,"North_atl_cod",0,1000,1,1e-06,594
"6757",2,72,"North_atl_cod",0,1000,2,0.0238366742687953,406
"6758",2,72,"North_atl_cod",0,1000,3,0.820989877165606,0
"6759",2,72,"North_atl_cod",0,1000,4,0.147531308766455,0
"6760",2,72,"North_atl_cod",0,1000,5,0.00764213979914376,0
"6761",2,73,"North_atl_cod",0,1000,1,1e-06,578
"6762",2,73,"North_atl_cod",0,1000,2,0.0525631407851963,421
"6763",2,73,"North_atl_cod",0,1000,3,0.808512128032008,1
"6764",2,73,"North_atl_cod",0,1000,4,0.132393098274569,0
"6765",2,73,"North_atl_cod",0,1000,5,0.00653163290822706,0
"6766",2,74,"North_atl_cod",0,1000,1,1e-06,576
"6767",2,74,"North_atl_cod",0,1000,2,0.049102766719347,420
"6768",2,74,"North_atl_cod",0,1000,3,0.815902134554984,4
"6769",2,74,"North_atl_cod",0,1000,4,0.128153319863164,0
"6770",2,74,"North_atl_cod",0,1000,5,0.00684177886250425,0
"6771",2,75,"North_atl_cod",0,1000,1,1e-06,548
"6772",2,75,"North_atl_cod",0,1000,2,0.02960829032129,443
"6773",2,75,"North_atl_cod",0,1000,3,0.824280798623615,9
"6774",2,75,"North_atl_cod",0,1000,4,0.139339014924179,0
"6775",2,75,"North_atl_cod",0,1000,5,0.00677189613091666,0
"6776",2,76,"North_atl_cod",0,1000,1,1e-06,519
"6777",2,76,"North_atl_cod",0,1000,2,0.0464930180450526,446
"6778",2,76,"North_atl_cod",0,1000,3,0.815198255511543,34
"6779",2,76,"North_atl_cod",0,1000,4,0.131926939543072,1
"6780",2,76,"North_atl_cod",0,1000,5,0.00638178690033209,0
"6781",2,77,"North_atl_cod",0,1000,1,1e-06,587
"6782",2,77,"North_atl_cod",0,1000,2,0.0181367105829157,413
"6783",2,77,"North_atl_cod",0,1000,3,0.816492102077769,0
"6784",2,77,"North_atl_cod",0,1000,4,0.157718355791643,0
"6785",2,77,"North_atl_cod",0,1000,5,0.00765283154767264,0
"6786",2,78,"North_atl_cod",0,1000,1,1e-06,576
"6787",2,78,"North_atl_cod",0,1000,2,0.034546563847131,424
"6788",2,78,"North_atl_cod",0,1000,3,0.811914263710105,0
"6789",2,78,"North_atl_cod",0,1000,4,0.146257788979906,0
"6790",2,78,"North_atl_cod",0,1000,5,0.00728138346285794,0
"6791",2,79,"North_atl_cod",0,1000,1,1e-06,576
"6792",2,79,"North_atl_cod",0,1000,2,0.0453827071580042,424
"6793",2,79,"North_atl_cod",0,1000,3,0.813537790581363,0
"6794",2,79,"North_atl_cod",0,1000,4,0.133997519305406,0
"6795",2,79,"North_atl_cod",0,1000,5,0.00708198295522746,0
"6796",2,80,"North_atl_cod",0,1000,1,1e-06,590
"6797",2,80,"North_atl_cod",0,1000,2,0.0192251908015164,410
"6798",2,80,"North_atl_cod",0,1000,3,0.817110619867364,0
"6799",2,80,"North_atl_cod",0,1000,4,0.155692036849949,0
"6800",2,80,"North_atl_cod",0,1000,5,0.00797215248116992,0
"6801",2,1,"Norwegian_ssh",0,1000,1,1e-06,1
"6802",2,1,"Norwegian_ssh",0,1000,2,0.26997,244
"6803",2,1,"Norwegian_ssh",0,1000,3,0.60492,622
"6804",2,1,"Norwegian_ssh",0,1000,4,0.12496,133
"6805",2,1,"Norwegian_ssh",0,1000,5,0.00015,0
"6806",2,2,"Norwegian_ssh",0,1000,1,1e-06,23
"6807",2,2,"Norwegian_ssh",0,1000,2,0.312770616881494,169
"6808",2,2,"Norwegian_ssh",0,1000,3,0.596362109136726,699
"6809",2,2,"Norwegian_ssh",0,1000,4,0.0908472745817625,109
"6810",2,2,"Norwegian_ssh",0,1000,5,1.99994000179995e-05,0
"6811",2,3,"Norwegian_ssh",0,1000,1,1e-06,594
"6812",2,3,"Norwegian_ssh",0,1000,2,0.229747569708365,287
"6813",2,3,"Norwegian_ssh",0,1000,3,0.682711925431052,111
"6814",2,3,"Norwegian_ssh",0,1000,4,0.0875405048605833,8
"6815",2,3,"Norwegian_ssh",0,1000,5,1e-06,0
"6816",2,4,"Norwegian_ssh",0,1000,1,1e-06,665
"6817",2,4,"Norwegian_ssh",0,1000,2,0.123982479649593,303
"6818",2,4,"Norwegian_ssh",0,1000,3,0.750115002300046,32
"6819",2,4,"Norwegian_ssh",0,1000,4,0.125842516850337,0
"6820",2,4,"Norwegian_ssh",0,1000,5,6.00012000240005e-05,0
"6821",2,5,"Norwegian_ssh",0,1000,1,9.000900090009e-05,790
"6822",2,5,"Norwegian_ssh",0,1000,2,0.246924692469247,207
"6823",2,5,"Norwegian_ssh",0,1000,3,0.621902190219022,3
"6824",2,5,"Norwegian_ssh",0,1000,4,0.130993099309931,0
"6825",2,5,"Norwegian_ssh",0,1000,5,9.000900090009e-05,0
"6826",2,6,"Norwegian_ssh",0,1000,1,0.00542016260487815,789
"6827",2,6,"Norwegian_ssh",0,1000,2,0.658549756492695,208
"6828",2,6,"Norwegian_ssh",0,1000,3,0.259667790033701,3
"6829",2,6,"Norwegian_ssh",0,1000,4,0.0762822884686541,0
"6830",2,6,"Norwegian_ssh",0,1000,5,8.00024000720022e-05,0
"6831",2,7,"Norwegian_ssh",0,1000,1,2.0000200002e-05,802
"6832",2,7,"Norwegian_ssh",0,1000,2,0.733377333773338,194
"6833",2,7,"Norwegian_ssh",0,1000,3,0.194481944819448,4
"6834",2,7,"Norwegian_ssh",0,1000,4,0.0719707197071971,0
"6835",2,7,"Norwegian_ssh",0,1000,5,0.000150001500015,0
"6836",2,8,"Norwegian_ssh",0,1000,1,1e-06,756
"6837",2,8,"Norwegian_ssh",0,1000,2,0.657423425765742,240
"6838",2,8,"Norwegian_ssh",0,1000,3,0.297247027529725,4
"6839",2,8,"Norwegian_ssh",0,1000,4,0.045259547404526,0
"6840",2,8,"Norwegian_ssh",0,1000,5,6.99993000069999e-05,0
"6841",2,9,"Norwegian_ssh",0,1000,1,1e-06,716
"6842",2,9,"Norwegian_ssh",0,1000,2,0.343457476598128,272
"6843",2,9,"Norwegian_ssh",0,1000,3,0.618689495159613,12
"6844",2,9,"Norwegian_ssh",0,1000,4,0.0377630210416833,0
"6845",2,9,"Norwegian_ssh",0,1000,5,9.00072005760461e-05,0
"6846",2,10,"Norwegian_ssh",0,1000,1,1e-06,710
"6847",2,10,"Norwegian_ssh",0,1000,2,0.128124093650302,273
"6848",2,10,"Norwegian_ssh",0,1000,3,0.831351448659353,17
"6849",2,10,"Norwegian_ssh",0,1000,4,0.0404644510896199,0
"6850",2,10,"Norwegian_ssh",0,1000,5,6.00066007260799e-05,0
"6851",2,11,"Norwegian_ssh",0,1000,1,1e-06,656
"6852",2,11,"Norwegian_ssh",0,1000,2,0.038337284083976,314
"6853",2,11,"Norwegian_ssh",0,1000,3,0.858253068082936,30
"6854",2,11,"Norwegian_ssh",0,1000,4,0.103349636430922,0
"6855",2,11,"Norwegian_ssh",0,1000,5,6.00114021664116e-05,0
"6856",2,12,"Norwegian_ssh",0,1000,1,4.00008000160003e-05,664
"6857",2,12,"Norwegian_ssh",0,1000,2,0.112932258645173,305
"6858",2,12,"Norwegian_ssh",0,1000,3,0.725234504690094,31
"6859",2,12,"Norwegian_ssh",0,1000,4,0.161673233464669,0
"6860",2,12,"Norwegian_ssh",0,1000,5,0.000120002400048001,0
"6861",2,13,"Norwegian_ssh",0,1000,1,3.000300030003e-05,735
"6862",2,13,"Norwegian_ssh",0,1000,2,0.191379137913791,249
"6863",2,13,"Norwegian_ssh",0,1000,3,0.627202720272027,16
"6864",2,13,"Norwegian_ssh",0,1000,4,0.181088108810881,0
"6865",2,13,"Norwegian_ssh",0,1000,5,0.0003000300030003,0
"6866",2,14,"Norwegian_ssh",0,1000,1,1e-06,795
"6867",2,14,"Norwegian_ssh",0,1000,2,0.22836685100553,202
"6868",2,14,"Norwegian_ssh",0,1000,3,0.606348190445713,3
"6869",2,14,"Norwegian_ssh",0,1000,4,0.165054951648549,0
"6870",2,14,"Norwegian_ssh",0,1000,5,0.000230006900207006,0
"6871",2,15,"Norwegian_ssh",0,1000,1,0.000240026402904319,763
"6872",2,15,"Norwegian_ssh",0,1000,2,0.390202922321455,230
"6873",2,15,"Norwegian_ssh",0,1000,3,0.496684635309884,7
"6874",2,15,"Norwegian_ssh",0,1000,4,0.112772404964546,0
"6875",2,15,"Norwegian_ssh",0,1000,5,0.000100011001210133,0
"6876",2,16,"Norwegian_ssh",0,1000,1,1e-06,753
"6877",2,16,"Norwegian_ssh",0,1000,2,0.397683861031662,238
"6878",2,16,"Norwegian_ssh",0,1000,3,0.514220853251195,9
"6879",2,16,"Norwegian_ssh",0,1000,4,0.088045282716963,0
"6880",2,16,"Norwegian_ssh",0,1000,5,5.00030001800108e-05,0
"6881",2,17,"Norwegian_ssh",0,1000,1,1e-06,748
"6882",2,17,"Norwegian_ssh",0,1000,2,0.350987549377469,241
"6883",2,17,"Norwegian_ssh",0,1000,3,0.587069353467673,11
"6884",2,17,"Norwegian_ssh",0,1000,4,0.0619330966548327,0
"6885",2,17,"Norwegian_ssh",0,1000,5,1.00005000250013e-05,0
"6886",2,18,"Norwegian_ssh",0,1000,1,1e-06,727
"6887",2,18,"Norwegian_ssh",0,1000,2,0.355864234569383,254
"6888",2,18,"Norwegian_ssh",0,1000,3,0.585553422136885,19
"6889",2,18,"Norwegian_ssh",0,1000,4,0.0585523420936837,0
"6890",2,18,"Norwegian_ssh",0,1000,5,3.00012000480019e-05,0
"6891",2,19,"Norwegian_ssh",0,1000,1,1e-06,798
"6892",2,19,"Norwegian_ssh",0,1000,2,0.279161166446658,200
"6893",2,19,"Norwegian_ssh",0,1000,3,0.649295971838874,2
"6894",2,19,"Norwegian_ssh",0,1000,4,0.0715028601144046,0
"6895",2,19,"Norwegian_ssh",0,1000,5,4.00016000640026e-05,0
"6896",2,20,"Norwegian_ssh",0,1000,1,1e-06,764
"6897",2,20,"Norwegian_ssh",0,1000,2,0.114166850011001,222
"6898",2,20,"Norwegian_ssh",0,1000,3,0.773376402584155,14
"6899",2,20,"Norwegian_ssh",0,1000,4,0.112356741404484,0
"6900",2,20,"Norwegian_ssh",0,1000,5,0.000100006000360022,0
"6901",2,21,"Norwegian_ssh",0,1000,1,0.002960029600296,758
"6902",2,21,"Norwegian_ssh",0,1000,2,0.30810308103081,228
"6903",2,21,"Norwegian_ssh",0,1000,3,0.602466024660247,14
"6904",2,21,"Norwegian_ssh",0,1000,4,0.0863908639086391,0
"6905",2,21,"Norwegian_ssh",0,1000,5,8.00008000080001e-05,0
"6906",2,22,"Norwegian_ssh",0,1000,1,0.0239316752172652,799
"6907",2,22,"Norwegian_ssh",0,1000,2,0.77029392057444,194
"6908",2,22,"Norwegian_ssh",0,1000,3,0.173012110847759,7
"6909",2,22,"Norwegian_ssh",0,1000,4,0.0327422919604372,0
"6910",2,22,"Norwegian_ssh",0,1000,5,2.00014000980069e-05,0
"6911",2,23,"Norwegian_ssh",0,1000,1,0.00206010300515026,826
"6912",2,23,"Norwegian_ssh",0,1000,2,0.92269613480674,174
"6913",2,23,"Norwegian_ssh",0,1000,3,0.0610130506525326,0
"6914",2,23,"Norwegian_ssh",0,1000,4,0.0142207110355518,0
"6915",2,23,"Norwegian_ssh",0,1000,5,1.00005000250013e-05,0
"6916",2,24,"Norwegian_ssh",0,1000,1,1e-06,835
"6917",2,24,"Norwegian_ssh",0,1000,2,0.859320152410669,165
"6918",2,24,"Norwegian_ssh",0,1000,3,0.132789295250668,0
"6919",2,24,"Norwegian_ssh",0,1000,4,0.00789055233866371,0
"6920",2,24,"Norwegian_ssh",0,1000,5,1e-06,0
"6921",2,25,"Norwegian_ssh",0,1000,1,5.00025001250062e-05,796
"6922",2,25,"Norwegian_ssh",0,1000,2,0.632951647582379,204
"6923",2,25,"Norwegian_ssh",0,1000,3,0.36242812140607,0
"6924",2,25,"Norwegian_ssh",0,1000,4,0.00457022851142557,0
"6925",2,25,"Norwegian_ssh",0,1000,5,1e-06,0
"6926",2,26,"Norwegian_ssh",0,1000,1,1e-06,813
"6927",2,26,"Norwegian_ssh",0,1000,2,0.401112033361001,187
"6928",2,26,"Norwegian_ssh",0,1000,3,0.591247737432123,0
"6929",2,26,"Norwegian_ssh",0,1000,4,0.00764022920687621,0
"6930",2,26,"Norwegian_ssh",0,1000,5,1e-06,0
"6931",2,27,"Norwegian_ssh",0,1000,1,1e-06,812
"6932",2,27,"Norwegian_ssh",0,1000,2,0.137707245855083,188
"6933",2,27,"Norwegian_ssh",0,1000,3,0.828593428131437,0
"6934",2,27,"Norwegian_ssh",0,1000,4,0.0336993260134797,0
"6935",2,27,"Norwegian_ssh",0,1000,5,1e-06,0
"6936",2,28,"Norwegian_ssh",0,1000,1,0.000209995800083998,813
"6937",2,28,"Norwegian_ssh",0,1000,2,0.19567608647827,187
"6938",2,28,"Norwegian_ssh",0,1000,3,0.726335473290534,0
"6939",2,28,"Norwegian_ssh",0,1000,4,0.0777484450310994,0
"6940",2,28,"Norwegian_ssh",0,1000,5,2.99994000119998e-05,0
"6941",2,29,"Norwegian_ssh",0,1000,1,1.00014001960274e-05,839
"6942",2,29,"Norwegian_ssh",0,1000,2,0.292981017342428,161
"6943",2,29,"Norwegian_ssh",0,1000,3,0.611565619186686,0
"6944",2,29,"Norwegian_ssh",0,1000,4,0.0954233592702978,0
"6945",2,29,"Norwegian_ssh",0,1000,5,2.00028003920549e-05,0
"6946",2,30,"Norwegian_ssh",0,1000,1,1e-06,826
"6947",2,30,"Norwegian_ssh",0,1000,2,0.371717434348687,173
"6948",2,30,"Norwegian_ssh",0,1000,3,0.499029980599612,1
"6949",2,30,"Norwegian_ssh",0,1000,4,0.129092581851637,0
"6950",2,30,"Norwegian_ssh",0,1000,5,0.000160003200064001,0
"6951",2,31,"Norwegian_ssh",0,1000,1,1e-06,833
"6952",2,31,"Norwegian_ssh",0,1000,2,0.323906478129563,166
"6953",2,31,"Norwegian_ssh",0,1000,3,0.576011520230405,1
"6954",2,31,"Norwegian_ssh",0,1000,4,0.100022000440009,0
"6955",2,31,"Norwegian_ssh",0,1000,5,6.00012000240005e-05,0
"6956",2,32,"Norwegian_ssh",0,1000,1,0.00058009861676485,773
"6957",2,32,"Norwegian_ssh",0,1000,2,0.503695628256804,218
"6958",2,32,"Norwegian_ssh",0,1000,3,0.444665593150836,9
"6959",2,32,"Norwegian_ssh",0,1000,4,0.0510486782753068,0
"6960",2,32,"Norwegian_ssh",0,1000,5,1.00017002890491e-05,0
"6961",2,33,"Norwegian_ssh",0,1000,1,1e-06,777
"6962",2,33,"Norwegian_ssh",0,1000,2,0.526662132970638,221
"6963",2,33,"Norwegian_ssh",0,1000,3,0.421713737098968,2
"6964",2,33,"Norwegian_ssh",0,1000,4,0.0516241299303944,0
"6965",2,33,"Norwegian_ssh",0,1000,5,1e-06,0
"6966",2,34,"Norwegian_ssh",0,1000,1,1e-06,699
"6967",2,34,"Norwegian_ssh",0,1000,2,0.444674446744467,290
"6968",2,34,"Norwegian_ssh",0,1000,3,0.504585045850458,11
