"","Year","Label","Fleet/Survey","Species","X1","X2","X3","X4","effN","pred_value"
"1640","44","survey","2","4","0.0099915","0.838586","0.150513","0.000910137","99985","0.2"
"1641","45","survey","2","4","0.0368226","0.731381","0.230696","0.00110008","99993","0.2"
"1642","46","survey","2","4","0.530341","0.320257","0.147791","0.000600126","99979","0.2"
"1643","47","survey","2","4","0.467952","0.356942","0.174396","0.000710064","99991","0.173926"
"1644","48","survey","2","4","0.159694","0.653199","0.186397","0.000710064","99991","4.05139e-08"
"1645","49","survey","2","4","0.0555689","0.727516","0.215735","0.00118019","99984","4.05139e-08"
"1646","50","survey","2","4","0.0850021","0.635995","0.277102","0.00190049","99974","4.05139e-08"
"1647","51","survey","2","4","0.106858","0.567797","0.322445","0.00290049","99983","0.2"
"1648","52","survey","2","4","0.080897","0.531702","0.38244","0.00496104","99979","0.2"
"1649","53","survey","2","4","0.09115","0.503225","0.399064","0.00656072","99989","0.2"
"1650","54","survey","2","4","0.137006","0.439524","0.415069","0.0084016","99981","0.2"
"1651","55","survey","2","4","0.142189","0.419895","0.427676","0.0102406","99994","0.173926"
"1652","56","survey","2","4","0.517802","0.226147","0.24906","0.00688083","99988","4.47495e-07"
"1653","57","survey","2","4","0.739693","0.132579","0.123987","0.00372082","99978","4.47495e-07"
"1654","58","survey","2","4","0.50432","0.364772","0.125928","0.0049803","99994","4.47495e-07"
"1655","59","survey","2","4","0.108794","0.761408","0.124537","0.00526116","99978","0.173926"
"1656","60","survey","2","4","0.0209534","0.844025","0.131701","0.00332053","99984","3.33566e-12"
"1657","61","survey","2","4","0.0293344","0.742901","0.224494","0.00327049","99985","3.33491e-12"
"1658","62","survey","2","4","0.0422242","0.663646","0.290339","0.00379038","99990","3.33491e-12"
"1659","63","survey","2","4","0.0645858","0.569081","0.361163","0.00517047","99991","0.2"
"1660","64","survey","2","4","0.104958","0.509727","0.379715","0.00560095","99983","0.2"
"1661","65","survey","2","4","0.158092","0.443162","0.392835","0.00591083","99986","0.2"
"1662","66","survey","2","4","0.159584","0.438276","0.39767","0.00447067","99985","0.2"
"1663","67","survey","2","4","0.144699","0.452607","0.397594","0.00510031","99994","0.826074"
"1664","68","survey","2","4","0.195463","0.422061","0.376265","0.00621075","99988","0.173926"
"1665","69","survey","2","4","0.165035","0.443857","0.382447","0.0086613","99985","1.28196e-09"
"1666","70","survey","2","4","0.125338","0.490999","0.373852","0.00981137","99986","1.28196e-09"
"1667","71","survey","2","4","0.154126","0.475131","0.359631","0.0111119","99983","1.28196e-09"
"1668","72","survey","2","4","0.196813","0.437704","0.35226","0.0132222","99983","0.2"
"1669","73","survey","2","4","0.1861","0.460491","0.339897","0.0135115","99989","0.2"
"1670","74","survey","2","4","0.224332","0.448083","0.313982","0.0136031","99977","0.2"
"1671","75","survey","2","4","0.186976","0.49884","0.301062","0.0131218","99986","0.2"
"1672","76","survey","2","4","0.23796","0.488233","0.263435","0.0103718","99983","0.2"
"1673","77","survey","2","4","0.266898","0.510982","0.217629","0.00449081","99982","0.2"
"1674","78","survey","2","4","0.31048","0.489984","0.196836","0.00270035","99987","0.2"
"1675","79","survey","2","4","0.330166","0.487451","0.179952","0.0024307","99971","0.2"
"1676","80","survey","2","4","0.270536","0.541932","0.184622","0.00291082","99972","0.2"
"1677","1","survey","2","5","0.328513","0.31303","0.153965","0.00177028","99984","0.199998"
"1678","2","survey","2","5","0.324729","0.315708","0.156414","0.00178016","99991","0.199988"
"1679","3","survey","2","5","0.323533","0.316632","0.160461","0.00188013","99993","0.199988"
"1680","4","survey","2","5","0.320026","0.319686","0.162408","0.00188009","99995","0.199988"
"1681","5","survey","2","5","0.319056","0.319246","0.164353","0.00191015","99992","0.2"
"1682","6","survey","2","5","0.316563","0.317043","0.170467","0.00203008","99996","0.2"
"1683","7","survey","2","5","0.311281","0.321122","0.173677","0.00209021","99990","0.2"
"1684","8","survey","2","5","0.312933","0.320873","0.172317","0.00207008","99996","0.2"
"1685","9","survey","2","5","0.310469","0.320699","0.176851","0.00219013","99994","0.2"
"1686","10","survey","2","5","0.310885","0.322896","0.176324","0.00222018","99992","0.2"
"1687","11","survey","2","5","0.310386","0.323306","0.177239","0.00218011","99995","0.2"
"1688","12","survey","2","5","0.308038","0.322187","0.179947","0.00225984","100007","0.2"
"1689","13","survey","2","5","0.312156","0.322486","0.177819","0.00218011","99995","0.173926"
"1690","14","survey","2","5","0.306891","0.324562","0.179808","0.00219022","99990","4.54484e-13"
"1691","15","survey","2","5","0.306383","0.323205","0.181145","0.00226032","99986","4.54484e-13"
"1692","16","survey","2","5","0.304777","0.325129","0.183537","0.00229021","99991","4.54484e-13"
"1693","17","survey","2","5","0.304482","0.324263","0.184317","0.00235009","99996","0.2"
"1694","18","survey","2","5","0.302915","0.324426","0.184209","0.00233012","99995","0.2"
"1695","19","survey","2","5","0.303115","0.323326","0.184569","0.00235012","99995","0.2"
"1696","20","survey","2","5","0.30413","0.323448","0.186701","0.00251975","100010","0.2"
"1697","21","survey","2","5","0.301203","0.326043","0.187152","0.00252003","99999","0.2"
"1698","22","survey","2","5","0.300238","0.32579","0.188011","0.00253015","99994","0.2"
"1699","23","survey","2","5","0.301049","0.3247","0.189116","0.00265008","99997","0.2"
"1700","24","survey","2","5","0.302109","0.32527","0.189076","0.00269008","99997","0.2"
"1701","25","survey","2","5","0.298816","0.327979","0.192253","0.00270032","99988","0.2"
"1702","26","survey","2","5","0.296978","0.32779","0.193162","0.00286017","99994","0.2"
"1703","27","survey","2","5","0.295865","0.330267","0.19438","0.00290015","99995","0.2"
"1704","28","survey","2","5","0.294284","0.328226","0.194656","0.00293023","99992","0.2"
"1705","29","survey","2","5","0.294789","0.32871","0.193376","0.00275008","99997","0.2"
"1706","30","survey","2","5","0.295021","0.328913","0.196214","0.00275019","99993","0.2"
"1707","31","survey","2","5","0.292146","0.328877","0.200264","0.00292006","99998","0.2"
"1708","32","survey","2","5","0.293586","0.328737","0.200164","0.00291006","99998","0.2"
"1709","33","survey","2","5","0.290517","0.330477","0.201868","0.00299997","100001","0.2"
"1710","34","survey","2","5","0.287927","0.329487","0.203758","0.00315997","100001","0.2"
"1711","35","survey","2","5","0.290014","0.329583","0.203206","0.00302994","100002","0.2"
"1712","36","survey","2","5","0.291335","0.326726","0.20488","0.00315016","99995","0.2"
"1713","37","survey","2","5","0.29039","0.32676","0.20298","0.00305","1e+05","0.2"
"1714","38","survey","2","5","0.290647","0.32556","0.204712","0.00316019","99994","0.2"
"1715","39","survey","2","5","0.289482","0.327523","0.203788","0.00316013","99996","0.2"
"1716","40","survey","2","5","0.293866","0.327537","0.202764","0.00314006","99998","0.2"
"1717","41","survey","2","5","0.289083","0.328596","0.203146","0.00315025","99992","0.2"
"1718","42","survey","2","5","0.28984","0.327973","0.204534","0.00315022","99993","0.2"
"1719","43","survey","2","5","0.289583","0.327556","0.203136","0.00315025","99992","0.2"
"1720","44","survey","2","5","0.288264","0.327986","0.20635","0.00329016","99995","0.2"
"1721","45","survey","2","5","0.290672","0.326106","0.204993","0.00318035","99989","0.2"
"1722","46","survey","2","5","0.291207","0.32635","0.204042","0.00311019","99994","0.2"
"1723","47","survey","2","5","0.290565","0.328426","0.20462","0.00315016","99995","0.2"
"1724","48","survey","2","5","0.291052","0.327576","0.202322","0.00306034","99989","0.2"
"1725","49","survey","2","5","0.288609","0.32579","0.205726","0.00316009","99997","0.2"
"1726","50","survey","2","5","0.292019","0.32524","0.201356","0.00304009","99997","0.2"
"1727","51","survey","2","5","0.292428","0.324447","0.202682","0.00311988","100004","0.2"
"1728","52","survey","2","5","0.28798","0.324793","0.206274","0.00351025","99993","0.2"
"1729","53","survey","2","5","0.290233","0.322163","0.204492","0.00336003","99999","0.2"
"1730","54","survey","2","5","0.291986","0.320606","0.203584","0.00323006","99998","0.2"
"1731","55","survey","2","5","0.291754","0.321518","0.2021","0.00319048","99985","0.2"
"1732","56","survey","2","5","0.292915","0.322369","0.201224","0.00313038","99988","0.2"
"1733","57","survey","2","5","0.295466","0.324056","0.199464","0.00313006","99998","0.2"
"1734","58","survey","2","5","0.293258","0.322802","0.200206","0.00320042","99987","0.2"
"1735","59","survey","2","5","0.292476","0.322306","0.201074","0.00323006","99998","0.2"
"1736","60","survey","2","5","0.290055","0.324676","0.20345","0.00327016","99995","0.2"
"1737","61","survey","2","5","0.293311","0.322393","0.199854","0.00315022","99993","0.2"
"1738","62","survey","2","5","0.295446","0.322576","0.199124","0.00315006","99998","0.2"
"1739","63","survey","2","5","0.293779","0.32271","0.201036","0.0032201","99997","0.2"
"1740","64","survey","2","5","0.292348","0.321949","0.202492","0.0032602","99994","0.2"
"1741","65","survey","2","5","0.292753","0.321246","0.202306","0.00329026","99992","0.2"
"1742","66","survey","2","5","0.293893","0.321393","0.201572","0.00331003","99999","0.2"
"1743","67","survey","2","5","0.290386","0.322716","0.203674","0.00352007","99998","0.2"
"1744","68","survey","2","5","0.295982","0.323363","0.199898","0.00329013","99996","0.2"
"1745","69","survey","2","5","0.293472","0.322603","0.200598","0.00322013","99996","0.2"
"1746","70","survey","2","5","0.296129","0.32087","0.199316","0.00311009","99997","0.2"
"1747","71","survey","2","5","0.296316","0.322296","0.199544","0.00312006","99998","0.2"
"1748","72","survey","2","5","0.295137","0.323969","0.201028","0.00320029","99991","0.2"
"1749","73","survey","2","5","0.293061","0.323285","0.201268","0.00316044","99986","0.2"
"1750","74","survey","2","5","0.293152","0.324606","0.200982","0.00313034","99989","0.2"
"1751","75","survey","2","5","0.292003","0.324166","0.201436","0.00318025","99992","0.2"
"1752","76","survey","2","5","0.292805","0.325266","0.20118","0.00327016","99995","0.2"
"1753","77","survey","2","5","0.291286","0.322486","0.204584","0.00341007","99998","0.2"
"1754","78","survey","2","5","0.293848","0.323692","0.199916","0.00312041","99987","0.2"
"1755","79","survey","2","5","0.295172","0.324116","0.200542","0.00310034","99989","0.2"
"1756","80","survey","2","5","0.293056","0.325119","0.201858","0.00320029","99991","0.2"
"1757","1","survey","2","7","0.0445334","0.793658","0.151435","0.0103731","99970","0.2"
"1758","2","survey","2","7","0.0684151","0.778451","0.143482","0.00965212","99978","0.2"
"1759","3","survey","2","7","0.107173","0.751293","0.132231","0.00930288","99969","0.2"
"1760","4","survey","2","7","0.0860958","0.776023","0.128469","0.00941282","99970","0.2"
"1761","5","survey","2","7","0.0764606","0.77804","0.135957","0.00954258","99973","0.2"
"1762","6","survey","2","7","0.08352","0.770935","0.136033","0.00951228","99976","0.2"
"1763","7","survey","2","7","0.0647301","0.784693","0.140324","0.0102532","99969","0.2"
"1764","8","survey","2","7","0.0511995","0.791951","0.145665","0.0111843","99962","0.2"
"1765","9","survey","2","7","0.0630789","0.778944","0.146844","0.0111333","99970","0.2"
"1766","10","survey","2","7","0.0606831","0.784568","0.143915","0.0108341","99962","0.2"
"1767","11","survey","2","7","0.0415958","0.793832","0.152948","0.0116244","99962","0.2"
"1768","12","survey","2","7","0.0950157","0.761466","0.133306","0.0102128","99973","0.2"
"1769","13","survey","2","7","0.0761713","0.776317","0.136668","0.010843","99972","0.2"
"1770","14","survey","2","7","0.107273","0.754962","0.128061","0.00970388","99960","0.2"
"1771","15","survey","2","7","0.096426","0.772969","0.121773","0.00883238","99973","0.2"
"1772","16","survey","2","7","0.0798236","0.807167","0.107788","0.00522089","99983","0.2"
"1773","17","survey","2","7","0.0739577","0.819617","0.103195","0.00323078","99976","0.0460139"
"1774","18","survey","2","7","0.0519223","0.83683","0.108437","0.00281121","99957","0.225716"
"1775","19","survey","2","7","0.045847","0.83775","0.113622","0.00278103","99963","0.378719"
"1776","20","survey","2","7","0.00919193","0.823333","0.163804","0.00367077","99979","0.272017"
"1777","21","survey","2","7","0.0627063","0.812051","0.122132","0.00311081","99974","0.0775337"
"1778","22","survey","2","7","0.0227864","0.831563","0.14162","0.00403113","99972","0.157462"
"1779","23","survey","2","7","0.00735213","0.804453","0.183433","0.00476138","99971","0.402403"
"1780","24","survey","2","7","0.0197053","0.81469","0.160663","0.00494133","99973","0.308013"
"1781","25","survey","2","7","0.0335387","0.822874","0.138836","0.00475124","99974","0.115846"
"1782","26","survey","2","7","0.0120222","0.818647","0.16392","0.00541097","99982","0.0162757"
"1783","27","survey","2","7","0.0494099","0.818234","0.127966","0.00439088","99980","0.118905"
"1784","28","survey","2","7","0.0129923","0.822798","0.159239","0.00497089","99982","0.312692"
"1785","29","survey","2","7","0.0235559","0.822756","0.149107","0.00458115","99975","0.289396"
"1786","30","survey","2","7","0.0168932","0.823967","0.154069","0.00507096","99981","0.191823"
"1787","31","survey","2","7","0.0423285","0.825475","0.127405","0.00479096","99980","0.087184"
"1788","32","survey","2","7","0.0531969","0.825787","0.116585","0.00443058","99987","0.0752947"
"1789","33","survey","2","7","0.0213351","0.837571","0.136753","0.00434104","99976","0.21034"
"1790","34","survey","2","7","0.0313663","0.829416","0.135197","0.0040208","99980","0.248191"
"1791","35","survey","2","7","0.0610828","0.821813","0.113314","0.0037908","99979","0.253089"
"1792","36","survey","2","7","0.0240958","0.839932","0.131932","0.00404097","99976","0.213085"
"1793","37","survey","2","7","0.0220549","0.834384","0.139691","0.00387085","99978","0.0835465"
"1794","38","survey","2","7","0.0417879","0.827297","0.126944","0.00397075","99981","0.224487"
"1795","39","survey","2","7","0.0199146","0.835742","0.139862","0.00448103","99977","0.22786"
"1796","40","survey","2","7","0.0175837","0.824703","0.153092","0.00462097","99979","0.210578"
"1797","41","survey","2","7","0.0153218","0.809667","0.16801","0.00700084","99988","0.253528"
"1798","42","survey","2","7","0.0238441","0.809068","0.158317","0.00877149","99983","0.00308313"
"1799","43","survey","2","7","0.0396956","0.809613","0.14168","0.00901126","99986","0.0308159"
"1800","44","survey","2","7","0.0556178","0.805933","0.129818","0.00863121","99986","0.143048"
"1801","45","survey","2","7","0.0554505","0.805423","0.130595","0.00853162","99981","0.300983"
"1802","46","survey","2","7","0.035545","0.813734","0.14206","0.00866121","99986","0.52207"
"1803","47","survey","2","7","0.0358857","0.807879","0.147614","0.00862138","99984","0.0160387"
"1804","48","survey","2","7","0.0154732","0.800808","0.173927","0.00979206","99979","0.0430071"
"1805","49","survey","2","7","0.0267862","0.803745","0.159587","0.00988227","99977","0.0596759"
"1806","50","survey","2","7","0.0555217","0.798608","0.136449","0.00942198","99979","0.17209"
"1807","51","survey","2","7","0.0413091","0.811999","0.13711","0.00958211","99978","0.709188"
"1808","52","survey","2","7","0.0167755","0.807026","0.166055","0.0101433","99967","0.0039175"
"1809","53","survey","2","7","0.0239055","0.807176","0.159037","0.00988227","99977","0.0143929"
"1810","54","survey","2","7","0.0328312","0.807425","0.149601","0.0101434","99966","0.0358456"
"1811","55","survey","2","7","0.0384808","0.806156","0.145471","0.00989277","99972","0.107556"
"1812","56","survey","2","7","0.0383003","0.809599","0.142659","0.00944255","99973","0.838288"
"1813","57","survey","2","7","0.0423265","0.808025","0.140385","0.00926361","99961","0.000243542"
"1814","58","survey","2","7","0.0528743","0.804857","0.133126","0.00914247","99973","0.00191406"
"1815","59","survey","2","7","0.0450304","0.808516","0.137302","0.0091521","99977","0.0117234"
"1816","60","survey","2","7","0.0397547","0.81025","0.140972","0.00902334","99963","0.05894"
"1817","61","survey","2","7","0.0557751","0.799776","0.135437","0.00901243","99973","0.927179"
"1818","62","survey","2","7","0.0298007","0.811952","0.148563","0.00968349","99964","0.062727"
"1819","63","survey","2","7","0.0350144","0.811103","0.144989","0.00889365","99959","0.161082"
"1820","64","survey","2","7","0.048083","0.807028","0.135987","0.0089024","99973","0.125242"
"1821","65","survey","2","7","0.0288795","0.813198","0.148559","0.00936309","99967","0.0611533"
"1822","66","survey","2","7","0.050022","0.806584","0.135703","0.00769185","99976","0.589796"
"1823","67","survey","2","7","0.0452791","0.815253","0.131936","0.00753151","99980","0.00776275"
"1824","68","survey","2","7","0.017685","0.815248","0.159105","0.00796223","99972","0.0361816"
"1825","69","survey","2","7","0.0142147","0.803115","0.174308","0.00836276","99967","0.106385"
"1826","70","survey","2","7","0.039912","0.809903","0.142583","0.00760228","99970","0.169146"
"1827","71","survey","2","7","0.0473495","0.814663","0.130486","0.0075015","99980","0.680525"
"1828","72","survey","2","7","0.0238367","0.82099","0.147531","0.00764214","99972","0.0454419"
"1829","73","survey","2","7","0.0525631","0.808512","0.132393","0.00653163","99975","0.118744"
"1830","74","survey","2","7","0.0491028","0.815902","0.128153","0.00684178","99974","0.110843"
"1831","75","survey","2","7","0.0296083","0.824281","0.139339","0.0067719","99972","0.120899"
"1832","76","survey","2","7","0.046493","0.815198","0.131927","0.00638179","99972","0.604073"
"1833","77","survey","2","7","0.0181367","0.816492","0.157718","0.00765283","99963","0.0148125"
"1834","78","survey","2","7","0.0345466","0.811914","0.146258","0.00728138","99981","0.0493212"
"1835","79","survey","2","7","0.0453827","0.813538","0.133998","0.00708198","99972","0.095143"
"1836","80","survey","2","7","0.0192252","0.817111","0.155692","0.00797215","99973","0.155122"
"1837","1","survey","2","8","0.26997","0.60492","0.12496","0.00015","1e+05","0.685601"
"1838","2","survey","2","8","0.312771","0.596362","0.0908473","1.99994e-05","100003","0.000897471"
"1839","3","survey","2","8","0.229748","0.682712","0.0875405","-999","99988","0.00689506"
"1840","4","survey","2","8","0.123982","0.750115","0.125843","6.00012e-05","99998","0.0369002"
"1841","5","survey","2","8","0.246925","0.621902","0.130993","9.0009e-05","99990","0.121462"
"1842","6","survey","2","8","0.65855","0.259668","0.0762823","8.00024e-05","99997","0.833845"
"1843","7","survey","2","8","0.733377","0.194482","0.0719707","0.000150002","99999","0.0103755"
"1844","8","survey","2","8","0.657423","0.297247","0.0452595","6.99993e-05","100001","0.0270853"
"1845","9","survey","2","8","0.343457","0.618689","0.037763","9.00072e-05","99992","0.0277172"
"1846","10","survey","2","8","0.128124","0.831351","0.0404645","6.00066e-05","99989","0.0631332"
"1847","11","survey","2","8","0.0383373","0.858253","0.10335","6.00114e-05","99981","0.871689"
"1848","12","survey","2","8","0.112932","0.725235","0.161673","0.000120002","99998","0.000353295"
"1849","13","survey","2","8","0.191379","0.627203","0.181088","0.00030003","99990","0.00373796"
"1850","14","survey","2","8","0.228367","0.606348","0.165055","0.000230007","99997","0.0175414"
"1851","15","survey","2","8","0.390203","0.496685","0.112772","0.000100011","99989","0.0487637"
"1852","16","survey","2","8","0.397684","0.514221","0.0880453","5.0003e-05","99994","0.929604"
"1853","17","survey","2","8","0.350988","0.587069","0.0619331","1.00005e-05","99995","0.0413279"
"1854","18","survey","2","8","0.355864","0.585553","0.0585523","3.00012e-05","99996","0.106257"
"1855","19","survey","2","8","0.279161","0.649296","0.0715029","4.00016e-05","99996","0.0843856"
"1856","20","survey","2","8","0.114167","0.773376","0.112357","0.000100006","99994","0.0491981"
"1857","21","survey","2","8","0.308103","0.602466","0.0863909","8.00008e-05","99999","0.718831"
"1858","22","survey","2","8","0.770294","0.173012","0.0327423","2.00014e-05","99993","0.00147366"
"1859","23","survey","2","8","0.922696","0.0610131","0.0142207","1.00005e-05","99995","0.0149272"
"1860","24","survey","2","8","0.85932","0.132789","0.00789055","-999","99993","0.0655958"
"1861","25","survey","2","8","0.632952","0.362428","0.00457023","-999","99995","0.116809"
"1862","26","survey","2","8","0.401112","0.591248","0.00764023","-999","99997","0.801195"
"1863","27","survey","2","8","0.137707","0.828593","0.0336993","-999","100002","0.007787"
"1864","28","survey","2","8","0.195676","0.726335","0.0777484","2.99994e-05","100002","0.0209279"
"1865","29","survey","2","8","0.292981","0.611566","0.0954234","2.00028e-05","99986","0.029236"
"1866","30","survey","2","8","0.371717","0.49903","0.129093","0.000160003","99998","0.0775096"
"1867","31","survey","2","8","0.323906","0.576012","0.100022","6.00012e-05","99998","0.86454"
"1868","32","survey","2","8","0.503696","0.444666","0.0510487","1.00017e-05","99983","0.0502528"
"1869","33","survey","2","8","0.526662","0.421714","0.0516241","-999","99992","0.130453"
"1870","34","survey","2","8","0.444674","0.504585","0.0507305","1.00001e-05","99999","0.10875"
"1871","35","survey","2","8","0.325529","0.633227","0.0412337","1.00009e-05","99991","0.0710968"
"1872","36","survey","2","8","0.372919","0.589729","0.0373419","1.00005e-05","99995","0.639447"
"1873","37","survey","2","8","0.642843","0.314356","0.0421908","1.00002e-05","99998","0.00134684"
"1874","38","survey","2","8","0.649695","0.306071","0.0442044","3.0003e-05","99990","0.0170974"
"1875","39","survey","2","8","0.570744","0.400744","0.0285117","-999","99994","0.0802707"
"1876","40","survey","2","8","0.418428","0.557211","0.0243605","-999","99998","0.148996"
"1877","41","survey","2","8","0.241384","0.717652","0.0409441","2.0002e-05","99990","0.752289"
"1878","42","survey","2","8","0.238602","0.681804","0.079564","3.00015e-05","99995","0.00898862"
"1879","43","survey","2","8","0.224533","0.677091","0.0983559","2.00012e-05","99994","0.0240968"
"1880","44","survey","2","8","0.269105","0.611488","0.119328","7.99984e-05","100002","0.0340403"
"1881","45","survey","2","8","0.305735","0.574771","0.119404","8.99955e-05","100005","0.0949217"
"1882","46","survey","2","8","0.366807","0.526613","0.106501","8.0008e-05","99990","0.837953"
"1883","47","survey","2","8","0.321198","0.558651","0.120022","0.000130023","99982","0.000792635"
"1884","48","survey","2","8","0.25308","0.635482","0.111318","0.000120019","99984","0.00451333"
"1885","49","survey","2","8","0.713629","0.234723","0.0426987","3.99988e-05","100003","0.0177112"
"1886","50","survey","2","8","0.733251","0.223185","0.0435048","6.00066e-05","99989","0.0602056"
"1887","51","survey","2","8","0.427233","0.521366","0.0512815","0.000120004","99997","0.916777"
"1888","52","survey","2","8","0.112342","0.843973","0.0435848","0.000100011","99989","0.000902804"
"1889","53","survey","2","8","0.0233921","0.88452","0.0919183","0.000170015","99991","0.00266131"
"1890","54","survey","2","8","0.049614","0.727788","0.222238","0.000360029","99992","0.00601306"
"1891","55","survey","2","8","0.363624","0.461065","0.167722","0.000420004","99999","0.0302774"
"1892","56","survey","2","8","0.372354","0.464118","0.163089","0.000439969","100007","0.960145"
"1893","57","survey","2","8","0.237451","0.603764","0.158464","0.000320029","99991","0.000450924"
"1894","58","survey","2","8","0.125704","0.725602","0.148434","0.000260008","99997","0.00141944"
"1895","59","survey","2","8","0.357242","0.511396","0.130032","0.000250023","99991","0.00295282"
"1896","60","survey","2","8","0.39703","0.439652","0.162998","0.000320016","99995","0.0142105"
"1897","61","survey","2","8","0.702099","0.222983","0.068198","0.000189994","100003","0.980966"
"1898","62","survey","2","8","0.637935","0.301201","0.0606242","0.000240017","99993","0.00426757"
"1899","63","survey","2","8","0.288247","0.651169","0.0602236","0.000360022","99994","0.0110858"
"1900","64","survey","2","8","0.0940738","0.836623","0.0689228","0.000380015","99996","0.00945094"
"1901","65","survey","2","8","0.0437204","0.827068","0.128681","0.000530005","99999","0.00963042"
"1902","66","survey","2","8","0.178146","0.601864","0.21871","0.000700063","99991","0.965565"
"1903","67","survey","2","8","0.198116","0.589288","0.211756","0.000840025","99997","0.0015022"
"1904","68","survey","2","8","0.234856","0.584244","0.18021","0.000690076","99989","0.00500751"
"1905","69","survey","2","8","0.201848","0.634575","0.163217","0.000360014","99996","0.00955027"
"1906","70","survey","2","8","0.192633","0.658926","0.14817","0.000270019","99993","0.0148296"
"1907","71","survey","2","8","0.491615","0.39013","0.116656","0.000240012","99995","0.96911"
"1908","72","survey","2","8","0.667577","0.248017","0.0841059","0.000210015","99993","0.0715938"
"1909","73","survey","2","8","0.836247","0.126283","0.0363507","0.000120002","99998","0.184014"
"1910","74","survey","2","8","0.818939","0.161952","0.019029","7.9996e-05","100005","0.143272"
"1911","75","survey","2","8","0.535317","0.447231","0.0173712","8.00056e-05","99993","0.059055"
"1912","76","survey","2","8","0.17179","0.806598","0.0215113","0.000100006","99994","0.542065"
"1913","77","survey","2","8","0.0946372","0.851964","0.0532984","9.9997e-05","100003","0.0362079"
"1914","78","survey","2","8","0.115109","0.727503","0.157208","0.000179998","100001","0.107978"
"1915","79","survey","2","8","0.0850534","0.688268","0.226209","0.000470019","99996","0.155767"
"1916","80","survey","2","8","0.116183","0.68085","0.202616","0.000350011","99997","0.175272"
"1917","1","survey","2","9","0.0451141","0.744697","0.209949","0.000240022","99991","0.524776"
"1918","2","survey","2","9","0.0973168","0.702269","0.200184","0.000230016","99993","0.0462872"
"1919","3","survey","2","9","0.0572706","0.730677","0.211762","0.000290003","99999","0.126313"
"1920","4","survey","2","9","0.091291","0.702134","0.206295","0.000280034","99988","0.141953"
"1921","5","survey","2","9","0.107292","0.702277","0.190131","0.000300033","99989","0.168211"
"1922","6","survey","2","9","0.06762","0.74493","0.18717","0.00028","1e+05","0.517236"
"1923","7","survey","2","9","0.0792816","0.743715","0.176794","0.000210004","99998","0.0007699"
"1924","8","survey","2","9","0.055755","0.755688","0.188327","0.000230021","99991","0.0149098"
"1925","9","survey","2","9","0.0471414","0.756513","0.196146","0.000200006","99997","0.0810675"
"1926","10","survey","2","9","0.0688179","0.724128","0.206784","0.000269992","100003","0.192596"
"1927","11","survey","2","9","0.08178","0.70607","0.21186","0.00029","1e+05","0.710657"
"1928","12","survey","2","9","0.0717278","0.724028","0.203984","0.000259992","100003","0.000270177"
"1929","13","survey","2","9","0.0559756","0.726953","0.216742","0.000330033","99990","0.00158569"
"1930","14","survey","2","9","0.0857309","0.707037","0.206902","0.000330003","99999","0.0169557"
"1931","15","survey","2","9","0.0759646","0.732744","0.191031","0.000260016","99994","0.106689"
"1932","16","survey","2","9","0.06438","0.7404","0.19495","0.00027","1e+05","0.874499"
"1933","17","survey","2","9","0.0537695","0.749593","0.196408","0.000229998","100001","2.36971e-05"
"1934","18","survey","2","9","0.0667207","0.730297","0.202722","0.000260003","99999","0.000181276"
"1935","19","survey","2","9","0.081399","0.712148","0.206173","0.000280031","99989","0.00303525"
"1936","20","survey","2","9","0.0628431","0.727276","0.20957","0.000310016","99995","0.0426382"
"1937","21","survey","2","9","0.0808492","0.719723","0.199168","0.000259997","100001","0.954122"
"1938","22","survey","2","9","0.066628","0.734938","0.198154","0.000279992","100003","0.00113285"
"1939","23","survey","2","9","0.079524","0.720046","0.20014","0.000290015","99995","0.0029204"
"1940","24","survey","2","9","0.0658966","0.739594","0.194259","0.000250025","99990","0.00272457"
"1941","25","survey","2","9","0.0730966","0.735626","0.191037","0.000240022","99991","0.0157352"
"1942","26","survey","2","9","0.0691269","0.738334","0.192319","0.000220022","99990","0.977487"
"1943","27","survey","2","9","0.0719707","0.728217","0.199532","0.000280003","99999","0.000165472"
"1944","28","survey","2","9","0.0641919","0.731282","0.204256","0.000270008","99997","0.00073178"
"1945","29","survey","2","9","0.09073","0.71615","0.19285","0.00027","1e+05","0.00211183"
"1946","30","survey","2","9","0.0594824","0.74025","0.200008","0.00026001","99996","0.00804744"
"1947","31","survey","2","9","0.0552517","0.741392","0.203076","0.000280008","99997","0.988943"
"1948","32","survey","2","9","0.0540116","0.732872","0.212826","0.000290009","99997","0.0023946"
"1949","33","survey","2","9","0.0802664","0.714427","0.205016","0.000290023","99992","0.00620638"
"1950","34","survey","2","9","0.0573017","0.733182","0.209216","0.000300009","99997","0.00531696"
"1951","35","survey","2","9","0.0550511","0.731145","0.213504","0.000300006","99998","0.00563167"
"1952","36","survey","2","9","0.0565551","0.724755","0.21837","0.000320029","99991","0.98045"
"1953","37","survey","2","9","0.08887","0.70296","0.20788","0.00029","1e+05","0.00655684"
"1954","38","survey","2","9","0.0717043","0.721423","0.206602","0.000270016","99994","0.017454"
"1955","39","survey","2","9","0.077867","0.730746","0.191147","0.000240022","99991","0.0165156"
"1956","40","survey","2","9","0.0911527","0.723942","0.184686","0.000220007","99997","0.012332"
"1957","41","survey","2","9","0.05136","0.75321","0.19518","0.00025","1e+05","0.947142"
