"","number","area","year","species","type","InpN","lenbin","obs_value","label","pred_value","nll"
"7884",2,NA,32,8,0,1000,3,0.444665593150836,"survey",0.00709113,-1840.24
"7885",2,NA,32,8,0,1000,4,0.0510486782753068,"survey",1.10249e-13,-1371.22
"7886",2,NA,32,8,0,1000,5,1.00017002890491e-05,"survey",1.10249e-13,-0.183264
"7887",2,NA,33,8,0,1000,2,0.526662132970638,"survey",0.216634,-467.861
"7888",2,NA,33,8,0,1000,3,0.421713737098968,"survey",0.00528914,-1846.55
"7889",2,NA,33,8,0,1000,4,0.0516241299303944,"survey",3.79773e-14,-1442.28
"7890",2,NA,34,8,0,1000,2,0.444674446744467,"survey",0.262437,-234.491
"7891",2,NA,34,8,0,1000,3,0.504585045850458,"survey",0.0130557,-1844.01
"7892",2,NA,34,8,0,1000,4,0.0507305073050731,"survey",2.07651e-13,-1330.24
"7893",2,NA,34,8,0,1000,5,1.0000100001e-05,"survey",2.07651e-13,-0.176902
"7894",2,NA,35,8,0,1000,2,0.325529297636787,"survey",0.309484,-16.4547
"7895",2,NA,35,8,0,1000,3,0.633226990429139,"survey",0.0238688,-2075.88
"7896",2,NA,35,8,0,1000,4,0.0412337110339931,"survey",1.16438e-12,-1001.58
"7897",2,NA,35,8,0,1000,5,1.00009000810073e-05,"survey",1.16438e-12,-0.159674
"7898",2,NA,36,8,0,1000,2,0.372918645932297,"survey",0.315944,-61.8284
"7899",2,NA,36,8,0,1000,3,0.589729486474324,"survey",0.0266973,-1825.27
"7900",2,NA,36,8,0,1000,4,0.0373418670933547,"survey",7.25118e-12,-835.047
"7901",2,NA,36,8,0,1000,5,1.00005000250013e-05,"survey",7.25118e-12,-0.141377
"7902",2,NA,37,8,0,1000,1,0.000600012000240005,"survey",0.750371,4.27891
"7903",2,NA,37,8,0,1000,2,0.642842856857137,"survey",0.240059,-633.209
"7904",2,NA,37,8,0,1000,3,0.314356287125743,"survey",0.0095696,-1097.71
"7905",2,NA,37,8,0,1000,4,0.0421908438168763,"survey",3.51585e-11,-882.025
"7906",2,NA,37,8,0,1000,5,1.00002000040001e-05,"survey",3.51585e-11,-0.125585
"7907",2,NA,38,8,0,1000,2,0.64969496949695,"survey",0.201044,-762.079
"7908",2,NA,38,8,0,1000,3,0.306070607060706,"survey",0.00286834,-1429.37
"7909",2,NA,38,8,0,1000,4,0.0442044204420442,"survey",6.79272e-14,-1202.42
"7910",2,NA,38,8,0,1000,5,3.000300030003e-05,"survey",6.79272e-14,-0.597244
"7911",2,NA,39,8,0,1000,2,0.570744244654679,"survey",0.224064,-533.651
"7912",2,NA,39,8,0,1000,3,0.400744044642679,"survey",0.00635842,-1660.5
"7913",2,NA,39,8,0,1000,4,0.0285117107026422,"survey",5.63181e-13,-702.749
"7914",2,NA,40,8,0,1000,2,0.418428368567371,"survey",0.252928,-210.637
"7915",2,NA,40,8,0,1000,3,0.557211144222884,"survey",0.0112061,-2176.74
"7916",2,NA,40,8,0,1000,4,0.0243604872097442,"survey",5.16267e-12,-542.624
"7917",2,NA,41,8,0,1000,2,0.241384138413841,"survey",0.247966,6.4938
"7918",2,NA,41,8,0,1000,3,0.717651765176518,"survey",0.0108599,-3007.61
"7919",2,NA,41,8,0,1000,4,0.0409440944094409,"survey",1.30818e-11,-895.212
"7920",2,NA,41,8,0,1000,5,2.000200020002e-05,"survey",1.30818e-11,-0.284831
"7921",2,NA,42,8,0,1000,2,0.238601930096505,"survey",0.21702,-22.6208
"7922",2,NA,42,8,0,1000,3,0.68180409020451,"survey",0.00561207,-3272.54
"7923",2,NA,42,8,0,1000,4,0.07956397819891,"survey",8.98378e-12,-1822.37
"7924",2,NA,42,8,0,1000,5,3.00015000750038e-05,"survey",8.98378e-12,-0.450663
"7925",2,NA,43,8,0,1000,2,0.22453347200832,"survey",0.191527,-35.6995
"7926",2,NA,43,8,0,1000,3,0.677090625437526,"survey",0.00146458,-4154.79
"7927",2,NA,43,8,0,1000,4,0.0983559013540812,"survey",4.28451e-11,-2119.99
"7928",2,NA,43,8,0,1000,5,2.00012000720043e-05,"survey",4.28451e-11,-0.26109
"7929",2,NA,44,8,0,1000,2,0.269104617907642,"survey",0.198187,-82.3164
"7930",2,NA,44,8,0,1000,3,0.611487770244595,"survey",0.00243975,-3377.86
"7931",2,NA,44,8,0,1000,4,0.119327613447731,"survey",5.58442e-14,-3387.75
"7932",2,NA,44,8,0,1000,5,7.99984000319994e-05,"survey",5.58442e-14,-1.68658
"7933",2,NA,45,8,0,1000,2,0.305734713264337,"survey",0.255066,-55.3973
"7934",2,NA,45,8,0,1000,3,0.574771261436928,"survey",0.0117607,-2235.4
"7935",2,NA,45,8,0,1000,4,0.11940402979851,"survey",2.70366e-13,-3201.67
"7936",2,NA,45,8,0,1000,5,8.99955002249887e-05,"survey",2.70366e-13,-1.766
"7937",2,NA,46,8,0,1000,2,0.366806680668067,"survey",0.257685,-129.519
"7938",2,NA,46,8,0,1000,3,0.526612661266127,"survey",0.0125671,-1967.1
"7939",2,NA,46,8,0,1000,4,0.106500650065007,"survey",5.95567e-13,-2759.4
"7940",2,NA,46,8,0,1000,5,8.000800080008e-05,"survey",5.95567e-13,-1.49742
"7941",2,NA,47,8,0,1000,2,0.321197815606809,"survey",0.277667,-46.7777
"7942",2,NA,47,8,0,1000,3,0.558650557100278,"survey",0.0161318,-1980.27
"7943",2,NA,47,8,0,1000,4,0.1200216038887,"survey",3.21301e-12,-2921.77
"7944",2,NA,47,8,0,1000,5,0.000130023404212758,"survey",3.21301e-12,-2.27749
"7945",2,NA,48,8,0,1000,2,0.253080492878861,"survey",0.290642,35.0221
"7946",2,NA,48,8,0,1000,3,0.635481677068331,"survey",0.0195656,-2211.87
"7947",2,NA,48,8,0,1000,4,0.111317810849736,"survey",1.43807e-11,-2534.68
"7948",2,NA,48,8,0,1000,5,0.000120019203072492,"survey",1.43807e-11,-1.91278
"7949",2,NA,49,8,0,1000,1,0.00890973270801876,"survey",0.77218,39.7559
"7950",2,NA,49,8,0,1000,2,0.713628591142266,"survey",0.221664,-834.373
"7951",2,NA,49,8,0,1000,3,0.234722958311251,"survey",0.00615515,-854.654
"7952",2,NA,49,8,0,1000,4,0.0426987190384288,"survey",2.54221e-13,-1103.63
"7953",2,NA,49,8,0,1000,5,3.99988000359989e-05,"survey",2.54221e-13,-0.754934
"7954",2,NA,50,8,0,1000,2,0.733250657572333,"survey",0.218791,-886.772
"7955",2,NA,50,8,0,1000,3,0.223184550300533,"survey",0.00561071,-822.061
"7956",2,NA,50,8,0,1000,4,0.0435047855264079,"survey",6.66005e-14,-1183.56
"7957",2,NA,50,8,0,1000,5,6.00066007260799e-05,"survey",6.66005e-14,-1.23728
"7958",2,NA,51,8,0,1000,2,0.42723281698451,"survey",0.255367,-219.866
"7959",2,NA,51,8,0,1000,3,0.521365640969229,"survey",0.0117064,-1979.27
"7960",2,NA,51,8,0,1000,4,0.0512815384461534,"survey",3.46908e-13,-1318.92
"7961",2,NA,51,8,0,1000,5,0.000120003600108003,"survey",3.46908e-13,-2.35948
"7962",2,NA,52,8,0,1000,2,0.112342357659343,"survey",0.270023,98.5193
"7963",2,NA,52,8,0,1000,3,0.843972837012071,"survey",0.0152893,-3385.15
"7964",2,NA,52,8,0,1000,4,0.043584794327376,"survey",9.13503e-13,-1071.68
"7965",2,NA,52,8,0,1000,5,0.000100011001210133,"survey",9.13503e-13,-1.85133
"7966",2,NA,53,8,0,1000,2,0.0233921052894761,"survey",0.399123,66.3604
"7967",2,NA,53,8,0,1000,3,0.884519606764609,"survey",0.0606284,-2370.76
"7968",2,NA,53,8,0,1000,4,0.091918272644538,"survey",4.97638e-12,-2172.9
"7969",2,NA,53,8,0,1000,5,0.000170015301377124,"survey",4.97638e-12,-2.9492
"7970",2,NA,54,8,0,1000,2,0.0496139691175294,"survey",0.264185,82.9732
"7971",2,NA,54,8,0,1000,3,0.727788223057845,"survey",0.0173273,-2720.28
"7972",2,NA,54,8,0,1000,4,0.222237779022322,"survey",1.70464e-12,-5687.88
"7973",2,NA,54,8,0,1000,5,0.000360028802304184,"survey",1.70464e-12,-6.90115
"7974",2,NA,55,8,0,1000,1,0.00717007170071701,"survey",0.754162,33.3816
"7975",2,NA,55,8,0,1000,2,0.363623636236362,"survey",0.237013,-155.632
"7976",2,NA,55,8,0,1000,3,0.461064610646106,"survey",0.00882475,-1823.96
"7977",2,NA,55,8,0,1000,4,0.167721677216772,"survey",1.26689e-12,-4295.19
"7978",2,NA,55,8,0,1000,5,0.000420004200042,"survey",1.26689e-12,-8.24015
"7979",2,NA,56,8,0,1000,2,0.372353935224534,"survey",0.232295,-175.691
"7980",2,NA,56,8,0,1000,3,0.464117511774176,"survey",0.00801129,-1883.99
"7981",2,NA,56,8,0,1000,4,0.163088583799134,"survey",2.99161e-14,-4782.89
"7982",2,NA,56,8,0,1000,5,0.000439969202155849,"survey",2.99161e-14,-10.3004
"7983",2,NA,57,8,0,1000,2,0.237451370623356,"survey",0.248243,10.5538
"7984",2,NA,57,8,0,1000,3,0.603764338790491,"survey",0.0106008,-2440.57
"7985",2,NA,57,8,0,1000,4,0.158464261783561,"survey",2.22245e-13,-4324.93
"7986",2,NA,57,8,0,1000,5,0.000320028802592233,"survey",2.22245e-13,-6.74873
"7987",2,NA,58,8,0,1000,2,0.125703771113133,"survey",0.222979,72.0471
"7988",2,NA,58,8,0,1000,3,0.725601768053042,"survey",0.00631669,-3442.11
"7989",2,NA,58,8,0,1000,4,0.148434453033591,"survey",3.36894e-13,-3979.73
"7990",2,NA,58,8,0,1000,5,0.000260007800234007,"survey",3.36894e-13,-5.32085
"7991",2,NA,59,8,0,1000,1,0.00108009720874879,"survey",0.757337,7.07761
"7992",2,NA,59,8,0,1000,2,0.357242151793661,"survey",0.234521,-150.352
"7993",2,NA,59,8,0,1000,3,0.511396025642308,"survey",0.0081419,-2117.24
"7994",2,NA,59,8,0,1000,4,0.130031702853257,"survey",1.94491e-12,-3241.15
"7995",2,NA,59,8,0,1000,5,0.000250022502025182,"survey",1.94491e-12,-4.66838
"7996",2,NA,60,8,0,1000,2,0.397029851492575,"survey",0.250408,-182.999
"7997",2,NA,60,8,0,1000,3,0.43965198259913,"survey",0.0108068,-1629.27
"7998",2,NA,60,8,0,1000,4,0.162998149907495,"survey",1.45388e-11,-3771.81
"7999",2,NA,60,8,0,1000,5,0.00032001600080004,"survey",1.45388e-11,-5.41053
"8000",2,NA,61,8,0,1000,1,0.00652980410587682,"survey",0.774671,31.1867
"8001",2,NA,61,8,0,1000,2,0.702098937031889,"survey",0.219499,-816.351
"8002",2,NA,61,8,0,1000,3,0.222983310500685,"survey",0.00583057,-812.547
"8003",2,NA,61,8,0,1000,4,0.0681979540613782,"survey",7.77965e-13,-1718.37
"8004",2,NA,61,8,0,1000,5,0.000189994300170995,"survey",7.77965e-13,-3.66947
"8005",2,NA,62,8,0,1000,2,0.63793465542588,"survey",0.18265,-797.843
"8006",2,NA,62,8,0,1000,3,0.301201084075885,"survey",0.000185707,-2226.29
"8007",2,NA,62,8,0,1000,4,0.0606242436970588,"survey",6.13746e-13,-1534.77
"8008",2,NA,62,8,0,1000,5,0.000240016801176082,"survey",6.13746e-13,-4.74859
"8009",2,NA,63,8,0,1000,2,0.28824729483769,"survey",0.181457,-133.401
"8010",2,NA,63,8,0,1000,3,0.651169070144209,"survey",1.42906e-05,-6985.04
"8011",2,NA,63,8,0,1000,4,0.060223613416805,"survey",1.20414e-13,-1622.31
"8012",2,NA,63,8,0,1000,5,0.000360021601296078,"survey",1.20414e-13,-7.85513
"8013",2,NA,64,8,0,1000,2,0.094073762950518,"survey",0.182143,62.1557
"8014",2,NA,64,8,0,1000,3,0.836623464938598,"survey",0.000112864,-7455.11
"8015",2,NA,64,8,0,1000,4,0.0689227569102764,"survey",1.52867e-12,-1690.8
"8016",2,NA,64,8,0,1000,5,0.000380015200608024,"survey",1.52867e-12,-7.3462
"8017",2,NA,65,8,0,1000,2,0.043720437204372,"survey",0.182718,62.5258
"8018",2,NA,65,8,0,1000,3,0.827068270682707,"survey",0.000195476,-6906.19
"8019",2,NA,65,8,0,1000,4,0.128681286812868,"survey",1.51714e-11,-2941.81
"8020",2,NA,65,8,0,1000,5,0.000530005300053001,"survey",1.51714e-11,-9.20566
"8021",2,NA,66,8,0,1000,1,0.000580052204698423,"survey",0.818604,4.20668
"8022",2,NA,66,8,0,1000,2,0.178146033142983,"survey",0.181391,3.21556
"8023",2,NA,66,8,0,1000,3,0.6018641677751,"survey",4.796e-06,-7065.89
"8024",2,NA,66,8,0,1000,4,0.218709683871548,"survey",1.82811e-11,-5075.19
"8025",2,NA,66,8,0,1000,5,0.00070006300567051,"survey",1.82811e-11,-12.2237
"8026",2,NA,67,8,0,1000,2,0.198115943478304,"survey",0.181536,-17.3148
"8027",2,NA,67,8,0,1000,3,0.589287678630359,"survey",2.56849e-05,-5916.9
"8028",2,NA,67,8,0,1000,4,0.211756352690581,"survey",6.6209e-12,-5122.06
"8029",2,NA,67,8,0,1000,5,0.000840025200756023,"survey",6.6209e-12,-15.6738
"8030",2,NA,68,8,0,1000,2,0.234855834141756,"survey",0.182519,-59.2109
"8031",2,NA,68,8,0,1000,3,0.584244266869356,"survey",0.000166945,-4767.67
"8032",2,NA,68,8,0,1000,4,0.180209823080539,"survey",1.95354e-12,-4549.89
"8033",2,NA,68,8,0,1000,5,0.000690075908349918,"survey",1.95354e-12,-13.5825
"8034",2,NA,69,8,0,1000,2,0.201848073922957,"survey",0.18389,-18.8075
"8035",2,NA,69,8,0,1000,3,0.634575383015321,"survey",0.000363971,-4736.24
"8036",2,NA,69,8,0,1000,4,0.163216528661146,"survey",1.92705e-12,-4106.91
"8037",2,NA,69,8,0,1000,5,0.000360014400576023,"survey",1.92705e-12,-6.85671
"8038",2,NA,70,8,0,1000,2,0.192633484343904,"survey",0.185746,-7.01363
"8039",2,NA,70,8,0,1000,3,0.658926124828738,"survey",0.00063093,-4580.31
"8040",2,NA,70,8,0,1000,4,0.148170371926035,"survey",5.79833e-14,-4233.11
"8041",2,NA,70,8,0,1000,5,0.000270018901323093,"survey",5.79833e-14,-6.01105
"8042",2,NA,71,8,0,1000,1,0.00136006800340017,"survey",0.805686,8.68289
"8043",2,NA,71,8,0,1000,2,0.491614580729036,"survey",0.192681,-460.476
"8044",2,NA,71,8,0,1000,3,0.390129506475324,"survey",0.00163325,-2136.31
"8045",2,NA,71,8,0,1000,4,0.11665583279164,"survey",7.02502e-14,-3282.48
"8046",2,NA,71,8,0,1000,5,0.00024001200060003,"survey",7.02502e-14,-5.26872
"8047",2,NA,72,8,0,1000,1,9.00063004410309e-05,"survey",0.787168,0.816926
"8048",2,NA,72,8,0,1000,2,0.667576730371126,"survey",0.208819,-775.847
"8049",2,NA,72,8,0,1000,3,0.248017361215285,"survey",0.0040124,-1022.85
"8050",2,NA,72,8,0,1000,4,0.0841058874121188,"survey",9.39982e-13,-2120.92
"8051",2,NA,72,8,0,1000,5,0.000210014701029072,"survey",9.39982e-13,-4.03744
"8052",2,NA,73,8,0,1000,1,0.00100002000040001,"survey",0.752275,6.62321
"8053",2,NA,73,8,0,1000,2,0.836246724934499,"survey",0.238969,-1047.47
"8054",2,NA,73,8,0,1000,3,0.126282525650513,"survey",0.00875533,-337.03
"8055",2,NA,73,8,0,1000,4,0.0363507270145403,"survey",1.68968e-11,-781.154
"8056",2,NA,73,8,0,1000,5,0.000120002400048001,"survey",1.68968e-11,-1.89315
"8057",2,NA,74,8,0,1000,2,0.818939053047348,"survey",0.226095,-1054.02
"8058",2,NA,74,8,0,1000,3,0.16195190240488,"survey",0.00698059,-509.204
"8059",2,NA,74,8,0,1000,4,0.0190290485475726,"survey",2.88284e-12,-430.256
"8060",2,NA,74,8,0,1000,5,7.999600019999e-05,"survey",2.88284e-12,-1.37103
"8061",2,NA,75,8,0,1000,2,0.535317472223056,"survey",0.297578,-314.33
"8062",2,NA,75,8,0,1000,3,0.447231306191433,"survey",0.0207662,-1372.89
"8063",2,NA,75,8,0,1000,4,0.017371215985119,"survey",3.08488e-11,-350.012
"8064",2,NA,75,8,0,1000,5,8.00056003920274e-05,"survey",3.08488e-11,-1.18156
"8065",2,NA,76,8,0,1000,2,0.171790307418445,"survey",0.273673,79.996
"8066",2,NA,76,8,0,1000,3,0.806598395903754,"survey",0.0184781,-3045.91
"8067",2,NA,76,8,0,1000,4,0.0215112906774406,"survey",4.69218e-10,-379.476
"8068",2,NA,76,8,0,1000,5,0.000100006000360022,"survey",4.69218e-10,-1.22704
"8069",2,NA,77,8,0,1000,2,0.0946371608851734,"survey",0.181357,61.5539
"8070",2,NA,77,8,0,1000,3,0.851964441066768,"survey",2.36691e-10,-18746.7
"8071",2,NA,77,8,0,1000,4,0.0532984010479686,"survey",3.98785e-11,-1119.98
"8072",2,NA,77,8,0,1000,5,9.99970000899973e-05,"survey",3.98785e-11,-1.47344
"8073",2,NA,78,8,0,1000,2,0.115108848911511,"survey",0.181357,52.3275
"8074",2,NA,78,8,0,1000,3,0.72750272497275,"survey",2.70492e-09,-14120.9
"8075",2,NA,78,8,0,1000,4,0.157208427915721,"survey",4.40629e-13,-4181.81
"8076",2,NA,78,8,0,1000,5,0.000179998200018,"survey",4.40629e-13,-3.56901
"8077",2,NA,79,8,0,1000,2,0.0850534021360854,"survey",0.181357,64.4016
"8078",2,NA,79,8,0,1000,3,0.688267530701228,"survey",9.41985e-10,-14047.2
"8079",2,NA,79,8,0,1000,4,0.226209048361934,"survey",3.45728e-12,-5633.57
"8080",2,NA,79,8,0,1000,5,0.00047001880075203,"survey",3.45728e-12,-8.80242
"8081",2,NA,80,8,0,1000,2,0.116183485504565,"survey",0.181358,51.7366
"8082",2,NA,80,8,0,1000,3,0.680850425512765,"survey",5.32398e-08,-11141.5
"8083",2,NA,80,8,0,1000,4,0.202616078482354,"survey",1.60661e-13,-5645.5
"8084",2,NA,80,8,0,1000,5,0.000350010500315009,"survey",1.60661e-13,-7.5259
"8085",2,NA,1,9,0,1000,2,0.0451140602654239,"survey",0.136955,50.0974
"8086",2,NA,1,9,0,1000,3,0.744697022732046,"survey",0.643076,-109.258
"8087",2,NA,1,9,0,1000,4,0.209948895400586,"survey",0.211983,2.02456
"8088",2,NA,1,9,0,1000,5,0.000240021601944175,"survey",0.000273525,0.0313618
"8089",2,NA,2,9,0,1000,2,0.0973168121768524,"survey",0.117931,18.6976
"8090",2,NA,2,9,0,1000,3,0.702269158841119,"survey",0.628266,-78.1999
"8091",2,NA,2,9,0,1000,4,0.200184012880902,"survey",0.237974,34.6166
"8092",2,NA,2,9,0,1000,5,0.000230016101127079,"survey",0.000271818,0.0384092
"8093",2,NA,3,9,0,1000,2,0.0572705727057271,"survey",0.103826,34.0718
"8094",2,NA,3,9,0,1000,3,0.730677306773068,"survey",0.611913,-129.609
"8095",2,NA,3,9,0,1000,4,0.211762117621176,"survey",0.265627,47.9914
"8096",2,NA,3,9,0,1000,5,0.000290002900029,"survey",0.000271415,-0.0192107
"8097",2,NA,4,9,0,1000,2,0.0912909549145897,"survey",0.0930945,1.78598
"8098",2,NA,4,9,0,1000,3,0.702134256110733,"survey",0.591604,-120.267
"8099",2,NA,4,9,0,1000,4,0.206294755370644,"survey",0.292181,71.8044
"8100",2,NA,4,9,0,1000,5,0.000280033604032484,"survey",0.000272326,-0.00781516
"8101",2,NA,5,9,0,1000,2,0.107291802098231,"survey",0.126432,17.6125
"8102",2,NA,5,9,0,1000,3,0.702277250497555,"survey",0.239778,-754.677
"8103",2,NA,5,9,0,1000,4,0.190130914400584,"survey",0.132229,-69.0519
"8104",2,NA,5,9,0,1000,5,0.000300033003630399,"survey",0.000115501,-0.286415
"8105",2,NA,6,9,0,1000,2,0.06762,"survey",0.231684,83.2722
"8106",2,NA,6,9,0,1000,3,0.74493,"survey",0.234739,-860.257
"8107",2,NA,6,9,0,1000,4,0.18717,"survey",0.132274,-64.9749
"8108",2,NA,6,9,0,1000,5,0.00028,"survey",0.000111638,-0.257467
"8109",2,NA,7,9,0,1000,2,0.0792815856317126,"survey",0.298946,105.227
"8110",2,NA,7,9,0,1000,3,0.743714874297486,"survey",0.239313,-843.287
"8111",2,NA,7,9,0,1000,4,0.176793535870717,"survey",0.128144,-56.8973
"8112",2,NA,7,9,0,1000,5,0.000210004200084002,"survey",0.000106628,-0.142336
"8113",2,NA,8,9,0,1000,2,0.0557550179516156,"survey",0.337785,100.439
"8114",2,NA,8,9,0,1000,3,0.755688011921073,"survey",0.252364,-828.805
"8115",2,NA,8,9,0,1000,4,0.188326949425448,"survey",0.124438,-78.0376
"8116",2,NA,8,9,0,1000,5,0.000230020701863168,"survey",0.000101627,-0.187895
"8117",2,NA,9,9,0,1000,2,0.0471414142424273,"survey",0.359281,95.7419
"8118",2,NA,9,9,0,1000,3,0.756512695380861,"survey",0.272023,-773.786
"8119",2,NA,9,9,0,1000,4,0.196145884376531,"survey",0.124017,-89.9213
"8120",2,NA,9,9,0,1000,5,0.000200006000180005,"survey",9.86734e-05,-0.141311
"8121",2,NA,10,9,0,1000,2,0.0688179354619361,"survey",0.368854,115.541
"8122",2,NA,10,9,0,1000,3,0.724128276151715,"survey",0.291641,-658.554
"8123",2,NA,10,9,0,1000,4,0.206783796486105,"survey",0.125232,-103.703
"8124",2,NA,10,9,0,1000,5,0.000269991900242993,"survey",9.70762e-05,-0.276173
"8125",2,NA,11,9,0,1000,2,0.08178,"survey",0.200651,73.4002
"8126",2,NA,11,9,0,1000,3,0.70607,"survey",0.0755795,-1577.73
"8127",2,NA,11,9,0,1000,4,0.21186,"survey",0.0291266,-420.388
"8128",2,NA,11,9,0,1000,5,0.00029,"survey",2.19836e-05,-0.74808
"8129",2,NA,12,9,0,1000,2,0.0717278481645551,"survey",0.320612,107.402
"8130",2,NA,12,9,0,1000,3,0.724028279151625,"survey",0.0965356,-1458.86
"8131",2,NA,12,9,0,1000,4,0.203983880483585,"survey",0.0267866,-414.116
"8132",2,NA,12,9,0,1000,5,0.000259992200233993,"survey",1.92131e-05,-0.677295
"8133",2,NA,13,9,0,1000,2,0.055975597559756,"survey",0.383598,107.735
"8134",2,NA,13,9,0,1000,3,0.726952695269527,"survey",0.12556,-1276.58
"8135",2,NA,13,9,0,1000,4,0.216741674167417,"survey",0.0259243,-460.257
"8136",2,NA,13,9,0,1000,5,0.00033003300330033,"survey",1.70682e-05,-0.97755
"8137",2,NA,14,9,0,1000,2,0.0857308573085731,"survey",0.404679,133.044
"8138",2,NA,14,9,0,1000,3,0.707037070370704,"survey",0.145831,-1116.15
"8139",2,NA,14,9,0,1000,4,0.20690206902069,"survey",0.0247521,-439.322
"8140",2,NA,14,9,0,1000,5,0.000330003300033,"survey",1.44201e-05,-1.03307
"8141",2,NA,15,9,0,1000,2,0.0759645578734724,"survey",0.421864,130.235
"8142",2,NA,15,9,0,1000,3,0.732743964637878,"survey",0.166343,-1086.47
"8143",2,NA,15,9,0,1000,4,0.191031461887713,"survey",0.0252451,-386.611
"8144",2,NA,15,9,0,1000,5,0.000260015600936056,"survey",1.25308e-05,-0.78851
"8145",2,NA,16,9,0,1000,2,0.06438,"survey",0.435667,123.099
"8146",2,NA,16,9,0,1000,3,0.7404,"survey",0.188517,-1012.87
"8147",2,NA,16,9,0,1000,4,0.19495,"survey",0.0272699,-383.459
"8148",2,NA,16,9,0,1000,5,0.00027,"survey",1.12037e-05,-0.859189
"8149",2,NA,17,9,0,1000,2,0.0537694623053769,"survey",0.436706,112.623
"8150",2,NA,17,9,0,1000,3,0.749592504074959,"survey",0.206589,-966.075
"8151",2,NA,17,9,0,1000,4,0.196408035919641,"survey",0.0297748,-370.53
"8152",2,NA,17,9,0,1000,5,0.000229997700023,"survey",9.95169e-06,-0.722268
"8153",2,NA,18,9,0,1000,2,0.0667206672066721,"survey",0.397464,119.069
"8154",2,NA,18,9,0,1000,3,0.73029730297303,"survey",0.193421,-970.262
"8155",2,NA,18,9,0,1000,4,0.202722027220272,"survey",0.0285549,-397.336
"8156",2,NA,18,9,0,1000,5,0.000260002600026,"survey",7.79105e-06,-0.912015
"8157",2,NA,19,9,0,1000,2,0.0813989538849273,"survey",0.419527,133.475
"8158",2,NA,19,9,0,1000,3,0.712148336316995,"survey",0.207391,-878.565
"8159",2,NA,19,9,0,1000,4,0.206172678994689,"survey",0.0312066,-389.272
"8160",2,NA,19,9,0,1000,5,0.000280030803388373,"survey",7.02079e-06,-1.0322
"8161",2,NA,20,9,0,1000,2,0.0628431421571079,"survey",0.410961,118.01
"8162",2,NA,20,9,0,1000,3,0.727276363818191,"survey",0.207361,-912.618
"8163",2,NA,20,9,0,1000,4,0.209570478523926,"survey",0.0318413,-394.893
"8164",2,NA,20,9,0,1000,5,0.000310015500775039,"survey",5.92977e-06,-1.22662
"8165",2,NA,21,9,0,1000,2,0.0808491915080849,"survey",0.406392,130.55
"8166",2,NA,21,9,0,1000,3,0.719722802771972,"survey",0.204625,-905.188
"8167",2,NA,21,9,0,1000,4,0.199168008319917,"survey",0.0321125,-363.462
"8168",2,NA,21,9,0,1000,5,0.000259997400026,"survey",5.01387e-06,-1.02659
"8169",2,NA,22,9,0,1000,2,0.0666280011599652,"survey",0.400797,119.553
"8170",2,NA,22,9,0,1000,3,0.734937951861444,"survey",0.194473,-977.095
"8171",2,NA,22,9,0,1000,4,0.198154055378339,"survey",0.0306797,-369.645
"8172",2,NA,22,9,0,1000,5,0.000279991600251992,"survey",4.06807e-06,-1.18481
"8173",2,NA,23,9,0,1000,2,0.0795239761988099,"survey",0.42267,132.848
"8174",2,NA,23,9,0,1000,3,0.720046002300115,"survey",0.201606,-916.617
"8175",2,NA,23,9,0,1000,4,0.20014000700035,"survey",0.031425,-370.542
"8176",2,NA,23,9,0,1000,5,0.000290014500725036,"survey",3.53808e-06,-1.2779
"8177",2,NA,24,9,0,1000,2,0.0658965896589659,"survey",0.214846,77.8788
"8178",2,NA,24,9,0,1000,3,0.73959395939594,"survey",0.0535059,-1942.4
"8179",2,NA,24,9,0,1000,4,0.194259425942594,"survey",0.00745736,-633.284
"8180",2,NA,24,9,0,1000,5,0.00025002500250025,"survey",7.01763e-07,-1.46908
"8181",2,NA,25,9,0,1000,2,0.0730965786920823,"survey",0.334937,111.265
"8182",2,NA,25,9,0,1000,3,0.735626206358572,"survey",0.0762048,-1667.88
"8183",2,NA,25,9,0,1000,4,0.191037193347401,"survey",0.00764574,-614.819
"8184",2,NA,25,9,0,1000,5,0.000240021601944175,"survey",5.5185e-07,-1.45818
"8185",2,NA,26,9,0,1000,2,0.0691269126912691,"survey",0.394326,120.366
"8186",2,NA,26,9,0,1000,3,0.738333833383338,"survey",0.108028,-1419.08
"8187",2,NA,26,9,0,1000,4,0.192319231923192,"survey",0.00920069,-584.627
"8188",2,NA,26,9,0,1000,5,0.00022002200220022,"survey",4.46291e-07,-1.36425
"8189",2,NA,27,9,0,1000,2,0.0719707197071971,"survey",0.432742,129.107
"8190",2,NA,27,9,0,1000,3,0.728217282172822,"survey",0.14437,-1178.42
"8191",2,NA,27,9,0,1000,4,0.199531995319953,"survey",0.0123316,-555.46
"8192",2,NA,27,9,0,1000,5,0.000280002800028,"survey",3.82333e-07,-1.84697
"8193",2,NA,28,9,0,1000,2,0.0641919257577727,"survey",0.453875,125.556
"8194",2,NA,28,9,0,1000,3,0.731281938458154,"survey",0.182252,-1016.05
"8195",2,NA,28,9,0,1000,4,0.204256127683831,"survey",0.0169742,-508.124
"8196",2,NA,28,9,0,1000,5,0.000270008100243007,"survey",3.41455e-07,-1.80176
"8197",2,NA,29,9,0,1000,2,0.09073,"survey",0.460064,147.298
"8198",2,NA,29,9,0,1000,3,0.71615,"survey",0.214443,-863.567
